,Product Name,Product URL,Tags
1115,Casual Puff Sleeves Polka Print Women Blue Top,https://www.flipkart.com/uptownie-lite-casual-puff-sleeve-polka-print-women-blue-top/p/itm31e169c73ffe9?pid=TOPG2SYNQRT8GUBF&lid=LSTTOPG2SYNQRT8GUBFN1JHDP&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_301&otracker=browse&fm=organic&iid=en_hIbk3esIkENl1AD1SFWx3fajY3z4r3VNY5SAYDwkoVccq8l%2B4Qm0%2FnEKL%2FYNdYxVNLn2k9yp9bZeO5Qk9vgxyQ%3D%3D&ppt=None&ppn=None&ssid=2rtks05bv40000001684822965228,"casual,puff,sleeve,polka,print,woman,blue,top"
1116,Pack of 2 Women Printed Round Neck Multicolor T-Shirt,https://www.flipkart.com/quin-fletcher-printed-women-round-neck-multicolor-t-shirt/p/itm56bc963c232b4?pid=TSHGZDUZBZT7JHNF&lid=LSTTSHGZDUZBZT7JHNFQ2ZAGP&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_305&otracker=browse&fm=organic&iid=4c5f3191-c8a4-44a0-8f41-884175c9888a.TSHGZDUZBZT7JHNF.SEARCH&ppt=None&ppn=None&ssid=2rtks05bv40000001684822965228,"pack,woman,printed,round,neck,multicolor,tshirt"
1117,Women Typography Round Neck Black T-Shirt,https://www.flipkart.com/kashian-typography-women-round-neck-black-t-shirt/p/itme40831b8f7c42?pid=TSHGPF74F5WB5XXP&lid=LSTTSHGPF74F5WB5XXPCIBOKP&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_309&otracker=browse&fm=organic&iid=4c5f3191-c8a4-44a0-8f41-884175c9888a.TSHGPF74F5WB5XXP.SEARCH&ppt=None&ppn=None&ssid=2rtks05bv40000001684822965228,"woman,typography,round,neck,black,tshirt"
1118,Pack of 2 Womens 3/4 Printed Long Tops Women Printed Ro...,https://www.flipkart.com/fleximaa-printed-women-round-neck-multicolor-t-shirt/p/itm77f15cc708232?pid=TSHGF3ADZHG7MFZG&lid=LSTTSHGF3ADZHG7MFZGK0F5E7&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_313&otracker=browse&fm=organic&iid=4c5f3191-c8a4-44a0-8f41-884175c9888a.TSHGF3ADZHG7MFZG.SEARCH&ppt=None&ppn=None&ssid=2rtks05bv40000001684822965228,"pack,woman,printed,long,top,woman,printed,"
1119,Casual Regular Sleeves Solid Women White Top,https://www.flipkart.com/roadster-casual-short-sleeve-solid-women-white-top/p/itme33f87401c860?pid=TOPFURY6ECHV6Y4D&lid=LSTTOPFURY6ECHV6Y4DKMDH0I&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_317&otracker=browse&fm=organic&iid=en_hIbk3esIkENl1AD1SFWx3fajY3z4r3VNY5SAYDwkoVfXeC10G9TRJeAM7f2H2ZAWW0A4LTLJLDr5Jcq%2FAVugWQ%3D%3D&ppt=None&ppn=None&ssid=2rtks05bv40000001684822965228,"casual,regular,sleeve,solid,woman,white,top"
1120,Women Regular Fit Solid Casual Shirt,https://www.flipkart.com/all-you-women-solid-casual-purple-shirt/p/itm37752f13c54e1?pid=SHTGYYYZ2YNRBSBK&lid=LSTSHTGYYYZ2YNRBSBKI4CZCJ&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_321&otracker=browse&fm=organic&iid=en_DbniNDUYHIyke2XqmfiSuIJwJKP9yv%2FHCxbp%2BItMGk8UW0NMvFmUJsgpp3EAY10F054PxIz%2BnHp8Lq0MgRMASA%3D%3D&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"woman,regular,fit,solid,casual,shirt"
1121,Casual Regular Sleeves Floral Print Women Black Top,https://www.flipkart.com/harpa-casual-full-sleeve-floral-print-women-black-top/p/itmf3z2afgggfbyt?pid=TOPE89NZXGTZYMWF&lid=LSTTOPE89NZXGTZYMWFOBUPSI&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_325&otracker=browse&fm=organic&iid=96df8dc5-c8f3-40bc-af13-0a78d9358258.TOPE89NZXGTZYMWF.SEARCH&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"casual,regular,sleeve,floral,print,woman,black,top"
1122,Casual Ruffled Sleeves Printed Women Black Top,https://www.flipkart.com/oomph-casual-printed-women-black-top/p/itmb5a2ad6a88a66?pid=TOPGHUSMCJCTGBHU&lid=LSTTOPGHUSMCJCTGBHUM8D0WR&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_329&otracker=browse&fm=organic&iid=96df8dc5-c8f3-40bc-af13-0a78d9358258.TOPGHUSMCJCTGBHU.SEARCH&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"casual,ruffled,sleeve,printed,woman,black,top"
1123,Casual Puff Sleeves Printed Women Black Top,https://www.flipkart.com/adokedo-casual-printed-women-black-top/p/itm42fd0ed16198f?pid=TOPGA7HPYJYCHXQC&lid=LSTTOPGA7HPYJYCHXQCBK78NT&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_333&otracker=browse&fm=organic&iid=96df8dc5-c8f3-40bc-af13-0a78d9358258.TOPGA7HPYJYCHXQC.SEARCH&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"casual,puff,sleeve,printed,woman,black,top"
1124,Women Printed Round Neck Maroon T-Shirt,https://www.flipkart.com/hrx-hrithik-roshan-printed-women-round-neck-maroon-t-shirt/p/itm16e63e5638928?pid=TSHG2XGHEHRXZEFA&lid=LSTTSHG2XGHEHRXZEFAHQJ5LC&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_337&otracker=browse&fm=organic&iid=en_DbniNDUYHIyke2XqmfiSuIJwJKP9yv%2FHCxbp%2BItMGk980mqR5x97nWFcW4VhZ9E4NzUzHIryzfHRJQVeOXHXgQ%3D%3D&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"woman,printed,round,neck,maroon,tshirt"
1125,Casual Regular Sleeves Printed Women Pink Top,https://www.flipkart.com/nautica-casual-printed-women-pink-top/p/itm14aad101cc4af?pid=TOPGK4NBQYNUPMJZ&lid=LSTTOPGK4NBQYNUPMJZSPSORZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_341&otracker=browse&fm=organic&iid=en_DbniNDUYHIyke2XqmfiSuIJwJKP9yv%2FHCxbp%2BItMGk80osJGaLfXWGdREc4lAbXa0BsFV%2F6daSLkfGFaW1ihzw%3D%3D&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"casual,regular,sleeve,printed,woman,pink,top"
1126,Women Boxy Fit Checkered Spread Collar Casual Shirt,https://www.flipkart.com/chimpaaanzee-women-checkered-casual-green-shirt/p/itm5471f08ce6c82?pid=SHTGFYTYE9XK7DZQ&lid=LSTSHTGFYTYE9XK7DZQYTXHE7&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_345&otracker=browse&fm=organic&iid=96df8dc5-c8f3-40bc-af13-0a78d9358258.SHTGFYTYE9XK7DZQ.SEARCH&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"woman,boxy,fit,checkered,spread,collar,casual,shirt"
1127,Casual Regular Sleeves Solid Women Black Top,https://www.flipkart.com/popwings-casual-full-sleeve-solid-women-black-top/p/itmbf8249f4ddd83?pid=TOPFYXYZADVU3JZB&lid=LSTTOPFYXYZADVU3JZBLZFXMK&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_349&otracker=browse&fm=organic&iid=96df8dc5-c8f3-40bc-af13-0a78d9358258.TOPFYXYZADVU3JZB.SEARCH&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"casual,regular,sleeve,solid,woman,black,top"
1128,Women Regular Fit Checkered Spread Collar Casual Shirt,https://www.flipkart.com/selvia-women-checkered-casual-black-shirt/p/itmc36c5d76904ad?pid=SHTGHCG2V94STWRQ&lid=LSTSHTGHCG2V94STWRQLKA02E&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_353&otracker=browse&fm=organic&iid=96df8dc5-c8f3-40bc-af13-0a78d9358258.SHTGHCG2V94STWRQ.SEARCH&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"woman,regular,fit,checkered,spread,collar,casual,shirt"
1129,Casual Puff Sleeves Polka Print Women Blue Top,https://www.flipkart.com/uptownie-lite-casual-puff-sleeve-polka-print-women-blue-top/p/itm31e169c73ffe9?pid=TOPG2SYNQRT8GUBF&lid=LSTTOPG2SYNQRT8GUBFN1JHDP&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_357&otracker=browse&fm=organic&iid=en_DbniNDUYHIyke2XqmfiSuIJwJKP9yv%2FHCxbp%2BItMGk%2Bsp69MDq48HjqdCj004IjBTR%2BQhQ%2FvXtBFOvfF%2FnngLQ%3D%3D&ppt=None&ppn=None&ssid=cnez3i9q2o0000001684822966788,"casual,puff,sleeve,polka,print,woman,blue,top"
1130,Casual Regular Sleeves Solid Women White Top,https://www.flipkart.com/roadster-casual-full-sleeve-solid-women-white-top/p/itm11a0b9d7ce035?pid=TOPFZ3PGK97GV3BG&lid=LSTTOPFZ3PGK97GV3BG14VRKL&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_361&otracker=browse&fm=organic&iid=en_sLbE6mV10vXdXcfQusAd%2Bs%2BZpJe2Fxggk%2FQ6ZwPeEWa7rxpf2haQtuoQNOiE%2BZwfNgWSiHEblg77SLxqDvNpDQ%3D%3D&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"casual,regular,sleeve,solid,woman,white,top"
1131,Women Solid Round Neck Black T-Shirt,https://www.flipkart.com/base-41-solid-women-round-neck-black-t-shirt/p/itm9e8d9d562096d?pid=TSHFZPBQKFPKYSAP&lid=LSTTSHFZPBQKFPKYSAPYMRNQB&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_365&otracker=browse&fm=organic&iid=f650774b-d16c-45d4-aa5b-41b5fb956c53.TSHFZPBQKFPKYSAP.SEARCH&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"woman,solid,round,neck,black,tshirt"
1132,Casual Regular Sleeves Solid Women Yellow Top,https://www.flipkart.com/tokyo-talkies-casual-half-sleeve-solid-women-yellow-top/p/itm2fbab28678ee0?pid=TOPG5GZMPDNDSRY8&lid=LSTTOPG5GZMPDNDSRY8EEFM9O&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_369&otracker=browse&fm=organic&iid=f650774b-d16c-45d4-aa5b-41b5fb956c53.TOPG5GZMPDNDSRY8.SEARCH&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"casual,regular,sleeve,solid,woman,yellow,top"
1133,Women Tie & Dye Round Neck Purple T-Shirt,https://www.flipkart.com/dry-state-tie-dye-women-round-neck-purple-t-shirt/p/itm4d2ec366e4954?pid=TSHGMPTDHWZXTZGY&lid=LSTTSHGMPTDHWZXTZGYSNCUIH&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_373&otracker=browse&fm=organic&iid=f650774b-d16c-45d4-aa5b-41b5fb956c53.TSHGMPTDHWZXTZGY.SEARCH&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"woman,tie,dye,round,neck,purple,tshirt"
1134,"Pack of 2 Women Sporty, Color Block Round Neck Black T-...",https://www.flipkart.com/never-lose-sporty-color-block-women-round-neck-black-t-shirt/p/itmff94097d247f6?pid=TSHGGXTSVXT2EUKN&lid=LSTTSHGGXTSVXT2EUKNPP2ZPJ&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_377&otracker=browse&fm=organic&iid=en_sLbE6mV10vXdXcfQusAd%2Bs%2BZpJe2Fxggk%2FQ6ZwPeEWZEw12f5OAIDKqF3uW%2FkwOEbVGDNib9VIMQKoSMcoH4BA%3D%3D&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"pack,woman,sporty,color,block,round,neck,black"
1135,Women Solid Round Neck Blue T-Shirt,https://www.flipkart.com/here-now-solid-women-round-neck-blue-t-shirt/p/itm8a43f96c10196?pid=TSHG8RHJ9YYS2DJS&lid=LSTTSHG8RHJ9YYS2DJSOFDEAP&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_381&otracker=browse&fm=organic&iid=en_sLbE6mV10vXdXcfQusAd%2Bs%2BZpJe2Fxggk%2FQ6ZwPeEWbwCUuViS%2B4gjCZIMh0%2BeTFWCJM9mwIpzDdfa2xLJBCrA%3D%3D&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"woman,solid,round,neck,blue,tshirt"
1136,Women Typography Round Neck Black T-Shirt,https://www.flipkart.com/kashian-typography-women-round-neck-black-t-shirt/p/itm8f9420879b8cf?pid=TSHGPF25RDQGHESZ&lid=LSTTSHGPF25RDQGHESZKZYEFQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_385&otracker=browse&fm=organic&iid=f650774b-d16c-45d4-aa5b-41b5fb956c53.TSHGPF25RDQGHESZ.SEARCH&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"woman,typography,round,neck,black,tshirt"
1137,Casual Sleeveless Solid Women Brown Top,https://www.flipkart.com/sassafras-casual-solid-women-brown-top/p/itm65c1bfa2733a6?pid=TOPGDZDCZM7UAGHG&lid=LSTTOPGDZDCZM7UAGHGCQTR63&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_389&otracker=browse&fm=organic&iid=f650774b-d16c-45d4-aa5b-41b5fb956c53.TOPGDZDCZM7UAGHG.SEARCH&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"casual,sleeveless,solid,woman,brown,top"
1138,Casual Regular Sleeves Self Design Women Black Top,https://www.flipkart.com/zeugen-casual-self-design-women-black-top/p/itmfcffa371222d6?pid=TOPGND2AUTNGZ49C&lid=LSTTOPGND2AUTNGZ49CUVNQVQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_393&otracker=browse&fm=organic&iid=f650774b-d16c-45d4-aa5b-41b5fb956c53.TOPGND2AUTNGZ49C.SEARCH&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"casual,regular,sleeve,self,design,woman,black,top"
1139,Women Printed Round Neck White T-Shirt,https://www.flipkart.com/here-now-printed-women-round-neck-white-t-shirt/p/itm849385772da7d?pid=TSHG8RHGMXXBZWGZ&lid=LSTTSHG8RHGMXXBZWGZGVVSDA&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_397&otracker=browse&fm=organic&iid=en_sLbE6mV10vXdXcfQusAd%2Bs%2BZpJe2Fxggk%2FQ6ZwPeEWaq27wRA9OhhTqLZuHMtol%2BPl6pEs7RumKqY%2FRUwWifPg%3D%3D&ppt=None&ppn=None&ssid=i5775u5q680000001684822968226,"woman,printed,round,neck,white,tshirt"
1140,Men Typography Round Neck White T-Shirt,https://www.flipkart.com/here-now-typography-men-round-neck-white-t-shirt/p/itm446f64d7ce681?pid=TSHFYUPJBMNMHVHZ&lid=LSTTSHFYUPJBMNMHVHZUZVNY6&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_1&otracker=browse&fm=organic&iid=en_mpJ3IEcfVrVi9AI1nKJpfKNIvKqfbSgdBplnoPz0LpV19o1Zj83JDdo%2FnoWmPlBqCEv9kNmOd9UqLJN32rKNWw%3D%3D&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"men,typography,round,neck,white,tshirt"
1141,Pack of 2 Men Striped Round Neck Multicolor T-Shirt,https://www.flipkart.com/blive-striped-men-round-neck-multicolor-t-shirt/p/itm84eae45cb1774?pid=TSHGMGJNRBURKG38&lid=LSTTSHGMGJNRBURKG38KVB53S&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_5&otracker=browse&fm=organic&iid=f6f5a25a-e791-4034-84f1-ceec3de67822.TSHGMGJNRBURKG38.SEARCH&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"pack,men,striped,round,neck,multicolor,tshirt"
1142,Men Printed Hooded Neck White T-Shirt,https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-white-t-shirt/p/itmb60c0ed01d4f5?pid=TSHGM98SSG9GSYWV&lid=LSTTSHGM98SSG9GSYWV3QMED9&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_9&otracker=browse&fm=organic&iid=f6f5a25a-e791-4034-84f1-ceec3de67822.TSHGM98SSG9GSYWV.SEARCH&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"men,printed,hooded,neck,white,tshirt"
1143,Men Striped Polo Neck Blue T-Shirt,https://www.flipkart.com/eyebogler-striped-men-polo-neck-blue-t-shirt/p/itm186f6204480bb?pid=TSHGB2RYFG7X876S&lid=LSTTSHGB2RYFG7X876SQH5JFB&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&spotlightTagId=BestsellerId_clo%2Fash%2Fank%2Fedy&srno=b_1_13&otracker=browse&fm=organic&iid=f6f5a25a-e791-4034-84f1-ceec3de67822.TSHGB2RYFG7X876S.SEARCH&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"men,striped,polo,neck,blue,tshirt"
1144,Men Printed Round Neck Black T-Shirt,https://www.flipkart.com/london-hills-printed-men-round-neck-black-t-shirt/p/itm1e9ed1e91ccaf?pid=TSHFNHUNRTXNPXUZ&lid=LSTTSHFNHUNRTXNPXUZUXZUGX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_17&otracker=browse&fm=organic&iid=en_mpJ3IEcfVrVi9AI1nKJpfKNIvKqfbSgdBplnoPz0LpWbJUr7u6%2BuzTF7%2F1L%2B142zmNPvzrPGrJbRryydQr49ZQ%3D%3D&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"men,printed,round,neck,black,tshirt"
1145,Men Solid Henley Neck Black T-Shirt,https://www.flipkart.com/dagcros-solid-men-henley-neck-black-t-shirt/p/itmc567eb71a4380?pid=TSHGZ95UQRWXPMD3&lid=LSTTSHGZ95UQRWXPMD3UN68FG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_21&otracker=browse&fm=organic&iid=en_mpJ3IEcfVrVi9AI1nKJpfKNIvKqfbSgdBplnoPz0LpV6BdTYo3tG0MDTrmH4Ssi%2FlTfD0e%2BpeafJSlGXhCtJLg%3D%3D&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"men,solid,henley,neck,black,tshirt"
1146,"Men Color Block Round Neck Light Blue, White T-Shirt",https://www.flipkart.com/ausk-color-block-men-round-neck-light-blue-white-t-shirt/p/itm00f4c720f54cd?pid=TSHGZBP8ZUGDVKSZ&lid=LSTTSHGZBP8ZUGDVKSZRNU0SV&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_25&otracker=browse&fm=organic&iid=f6f5a25a-e791-4034-84f1-ceec3de67822.TSHGZBP8ZUGDVKSZ.SEARCH&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"men,color,block,round,neck,light,blue,white,tshirt"
1147,Men Checkered Round Neck Grey T-Shirt,https://www.flipkart.com/vebnor-checkered-men-round-neck-grey-t-shirt/p/itma5b7a9b4c6bc5?pid=TSHGHXVBWTSKWHNA&lid=LSTTSHGHXVBWTSKWHNA9JQEIB&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_29&otracker=browse&fm=organic&iid=f6f5a25a-e791-4034-84f1-ceec3de67822.TSHGHXVBWTSKWHNA.SEARCH&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"men,checkered,round,neck,grey,tshirt"
1148,Men Striped Round Neck Black T-Shirt,https://www.flipkart.com/jugular-striped-men-round-neck-black-t-shirt/p/itm2176297609ffa?pid=TSHGKC5J39G8GHXB&lid=LSTTSHGKC5J39G8GHXB9DFN2V&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_33&otracker=browse&fm=organic&iid=f6f5a25a-e791-4034-84f1-ceec3de67822.TSHGKC5J39G8GHXB.SEARCH&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"men,striped,round,neck,black,tshirt"
1149,"Pack of 2 Men Printed Round Neck Pink, Light Green T-Sh...",https://www.flipkart.com/teefox-printed-men-round-neck-pink-light-green-t-shirt/p/itm01b209bea2caa?pid=TSHGNAQ35227ZDMF&lid=LSTTSHGNAQ35227ZDMFBALCIZ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_37&otracker=browse&fm=organic&iid=en_mpJ3IEcfVrVi9AI1nKJpfKNIvKqfbSgdBplnoPz0LpX%2BxceZVqPxvspGghM7exsTqJwQlpK2bCW8tHK55Shh1w%3D%3D&ppt=None&ppn=None&ssid=wfyy5mwtsw0000001684822969722,"pack,men,printed,round,neck,pink,light,green,tsh"
1150,Men Color Block Polo Neck Multicolor T-Shirt,https://www.flipkart.com/ausk-color-block-men-polo-neck-multicolor-t-shirt/p/itm8a29d0952641c?pid=TSHGHZDMKCF29F3N&lid=LSTTSHGHZDMKCF29F3NVJX0SW&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_41&otracker=browse&fm=organic&iid=en_xjb81Sgf7NFzw0Nt4lJndvZSC%2FWMGUkhpe0nWy6MaMEyDGOnf5fmuZdhc7ZcIp7fYP%2BCJ7AfX8da5RYnlIcaAg%3D%3D&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"men,color,block,polo,neck,multicolor,tshirt"
1151,Men Solid Polo Neck Green T-Shirt,https://www.flipkart.com/3bros-solid-men-polo-neck-green-t-shirt/p/itm7e860cbd6041c?pid=TSHGBAWV4JUZPMV9&lid=LSTTSHGBAWV4JUZPMV9TOTFV6&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_45&otracker=browse&fm=organic&iid=69cbf26f-0644-40fd-9e62-f679ac27eb48.TSHGBAWV4JUZPMV9.SEARCH&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"men,solid,polo,neck,green,tshirt"
1152,"Men Printed, Color Block Hooded Neck Red, Black T-Shirt",https://www.flipkart.com/nb-nicky-boy-printed-color-block-men-hooded-neck-red-black-t-shirt/p/itmc8fe4dba9cbc1?pid=TSHGJZ84WHGNGD59&lid=LSTTSHGJZ84WHGNGD598UPZWU&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_49&otracker=browse&fm=organic&iid=69cbf26f-0644-40fd-9e62-f679ac27eb48.TSHGJZ84WHGNGD59.SEARCH&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"men,printed,color,block,hooded,neck,red,black,tshirt"
1153,Men Printed Round Neck Blue T-Shirt,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-blue-t-shirt/p/itm9cb84e8be97e9?pid=TSHGGHQMHYPFCDZY&lid=LSTTSHGGHQMHYPFCDZYPAWOTQ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_53&otracker=browse&fm=organic&iid=69cbf26f-0644-40fd-9e62-f679ac27eb48.TSHGGHQMHYPFCDZY.SEARCH&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"men,printed,round,neck,blue,tshirt"
1154,Men Printed Round Neck Beige T-Shirt,https://www.flipkart.com/veirdo-printed-men-round-neck-beige-t-shirt/p/itme801bf96df626?pid=TSHGNJVBRKZYVVUS&lid=LSTTSHGNJVBRKZYVVUSJDCDMR&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_57&otracker=browse&fm=organic&iid=en_xjb81Sgf7NFzw0Nt4lJndvZSC%2FWMGUkhpe0nWy6MaME12gtNJsj2TAB55aEZHuGxRsMrzu4OyCRxE%2FTzhXz%2BhQ%3D%3D&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"men,printed,round,neck,beige,tshirt"
1155,"Men Printed, Checkered Round Neck White T-Shirt",https://www.flipkart.com/jugular-printed-checkered-men-round-neck-white-t-shirt/p/itm66c93b33f8e06?pid=TSHG55MC3QVVFUZF&lid=LSTTSHG55MC3QVVFUZFFJDPY7&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_61&otracker=browse&fm=organic&iid=en_xjb81Sgf7NFzw0Nt4lJndvZSC%2FWMGUkhpe0nWy6MaMEeLOFCqCwG%2B9oBMZwXzXDO%2BY5CxbLR8Hhy6B65OYjznQ%3D%3D&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"men,printed,checkered,round,neck,white,tshirt"
1156,Men Color Block Polo Neck Multicolor T-Shirt,https://www.flipkart.com/blive-color-block-men-polo-neck-multicolor-t-shirt/p/itm2feb466963948?pid=TSHGC4UWX6M8E46Z&lid=LSTTSHGC4UWX6M8E46ZLEVU0G&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_65&otracker=browse&fm=organic&iid=69cbf26f-0644-40fd-9e62-f679ac27eb48.TSHGC4UWX6M8E46Z.SEARCH&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"men,color,block,polo,neck,multicolor,tshirt"
1157,"Men Color Block Round Neck White, Blue, Grey T-Shirt",https://www.flipkart.com/ausk-color-block-men-round-neck-white-blue-grey-t-shirt/p/itm4a93854fac073?pid=TSHFGJAH5CEJXES7&lid=LSTTSHFGJAH5CEJXES7UKH5EH&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_69&otracker=browse&fm=organic&iid=69cbf26f-0644-40fd-9e62-f679ac27eb48.TSHFGJAH5CEJXES7.SEARCH&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"men,color,block,round,neck,white,blue,grey,tshirt"
1158,Eyebogler Loose fit Hooded Mens T-shirt Men Printed Hoo...,https://www.flipkart.com/eyebogler-printed-men-hooded-neck-black-t-shirt/p/itm02f9f558b0459?pid=TSHGAD7YM4XPCABX&lid=LSTTSHGAD7YM4XPCABXRG9S2X&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_73&otracker=browse&fm=organic&iid=69cbf26f-0644-40fd-9e62-f679ac27eb48.TSHGAD7YM4XPCABX.SEARCH&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"eyebogler,loose,fit,hooded,men,tshirt,men,printed,hoo"
1159,"Men Striped Polo Neck Black, White T-Shirt",https://www.flipkart.com/ausk-striped-men-polo-neck-black-white-t-shirt/p/itm8c27a65682a13?pid=TSHGMZZ8EEZRE9HH&lid=LSTTSHGMZZ8EEZRE9HH8RPO77&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_77&otracker=browse&fm=organic&iid=en_xjb81Sgf7NFzw0Nt4lJndvZSC%2FWMGUkhpe0nWy6MaMHiHDlDrLfgBaoc7WtSL1MVRMAUzLmiCW9tHGKe0lXWZQ%3D%3D&ppt=None&ppn=None&ssid=w1ol6jh4sw0000001684822973336,"men,striped,polo,neck,black,white,tshirt"
1160,Men Printed Round Neck Beige T-Shirt,https://www.flipkart.com/veirdo-printed-men-round-neck-beige-t-shirt/p/itme801bf96df626?pid=TSHGNJVBRKZYVVUS&lid=LSTTSHGNJVBRKZYVVUSJDCDMR&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_121&otracker=browse&fm=organic&iid=en_FZR%2FOu%2FyRosqM4q2ZJ%2Bjrc74hqUBJy0U2WlGGYXhkZpi%2FH24XJ1W%2Fc0Ya9dtxyurRsMrzu4OyCRxE%2FTzhXz%2BhQ%3D%3D&ppt=None&ppn=None&ssid=6vchaht2qo0000001684822981864,"men,printed,round,neck,beige,tshirt"
